Date,Open,High,Low,Close,Currency
2020-04-01,34.11,34.11,34.11,34.11,USD
2020-04-02,34.99,34.99,34.99,34.99,USD
2020-04-03,34.69,34.69,34.69,34.69,USD
2020-04-06,36.36,36.36,36.36,36.36,USD
2020-04-07,36.23,36.23,36.23,36.23,USD
2020-04-08,37.2,37.2,37.2,37.2,USD
2020-04-09,37.72,37.72,37.72,37.72,USD
2020-04-13,37.29,37.29,37.29,37.29,USD
2020-04-14,38.18,38.18,38.18,38.18,USD
2020-04-15,37.38,37.38,37.38,37.38,USD
2020-04-16,37.62,37.62,37.62,37.62,USD
2020-04-17,38.61,38.61,38.61,38.61,USD
2020-04-20,37.98,37.98,37.98,37.98,USD
2020-04-21,37.05,37.05,37.05,37.05,USD
2020-04-22,37.7,37.7,37.7,37.7,USD
2020-04-23,37.59,37.59,37.59,37.59,USD
2020-04-24,38.04,38.04,38.04,38.04,USD
2020-04-27,38.55,38.55,38.55,38.55,USD
2020-04-28,38.45,38.45,38.45,38.45,USD
2020-04-29,39.02,39.02,39.02,39.02,USD
2020-04-30,38.58,38.58,38.58,38.58,USD
2020-05-01,37.75,37.75,37.75,37.75,USD
2020-05-04,37.81,37.81,37.81,37.81,USD
2020-05-05,38.16,38.16,38.16,38.16,USD
2020-05-06,37.77,37.77,37.77,37.77,USD
2020-05-07,38.01,38.01,38.01,38.01,USD
2020-05-08,38.55,38.55,38.55,38.55,USD
2020-05-11,38.64,38.64,38.64,38.64,USD
2020-05-12,38.01,38.01,38.01,38.01,USD
2020-05-13,37.46,37.46,37.46,37.46,USD
2020-05-14,37.71,37.71,37.71,37.71,USD
2020-05-15,37.7,37.7,37.7,37.7,USD
2020-05-18,38.67,38.67,38.67,38.67,USD
2020-05-19,38.19,38.19,38.19,38.19,USD
2020-05-20,38.6,38.6,38.6,38.6,USD
2020-05-21,38.38,38.38,38.38,38.38,USD
2020-05-22,38.44,38.44,38.44,38.44,USD
2020-05-26,38.93,38.93,38.93,38.93,USD
2020-05-27,39.55,39.55,39.55,39.55,USD
2020-05-28,39.65,39.65,39.65,39.65,USD
2020-05-29,39.84,39.84,39.84,39.84,USD
2020-06-01,39.88,39.88,39.88,39.88,USD
2020-06-02,40.14,40.14,40.14,40.14,USD
2020-06-03,40.67,40.67,40.67,40.67,USD
2020-06-04,40.59,40.59,40.59,40.59,USD
2020-06-05,41.53,41.53,41.53,41.53,USD
2020-06-08,41.97,41.97,41.97,41.97,USD
2020-06-09,41.52,41.52,41.52,41.52,USD
2020-06-10,41.18,41.18,41.18,41.18,USD
2020-06-11,39.06,39.06,39.06,39.06,USD
2020-06-12,39.43,39.43,39.43,39.43,USD
2020-06-15,39.68,39.68,39.68,39.68,USD
2020-06-16,40.35,40.35,40.35,40.35,USD
2020-06-17,40.01,40.01,40.01,40.01,USD
2020-06-18,39.99,39.99,39.99,39.99,USD
2020-06-19,39.78,39.78,39.78,39.78,USD
2020-06-22,39.84,39.84,39.84,39.84,USD
2020-06-23,39.92,39.92,39.92,39.92,USD
2020-06-24,39.08,39.08,39.08,39.08,USD
2020-06-25,39.45,39.45,39.45,39.45,USD
2020-06-26,38.77,38.77,38.77,38.77,USD
2020-06-29,39.26,39.26,39.26,39.26,USD
2020-06-30,39.75,39.75,39.75,39.75,USD
2020-07-01,39.88,39.88,39.88,39.88,USD
2020-07-02,40.07,40.07,40.07,40.07,USD
2020-07-06,40.38,40.38,40.38,40.38,USD
2020-07-07,39.98,39.98,39.98,39.98,USD
2020-07-08,40.1,40.1,40.1,40.1,USD
2020-07-09,39.67,39.67,39.67,39.67,USD
2020-07-10,40.1,40.1,40.1,40.1,USD
2020-07-13,40.07,40.07,40.07,40.07,USD
2020-07-14,40.64,40.64,40.64,40.64,USD
2020-07-15,40.98,40.98,40.98,40.98,USD
2020-07-16,40.98,40.98,40.98,40.98,USD
2020-07-17,41.25,41.25,41.25,41.25,USD
2020-07-20,41.12,41.12,41.12,41.12,USD
2020-07-21,41.35,41.35,41.35,41.35,USD
2020-07-22,41.61,41.61,41.61,41.61,USD
2020-07-23,41.33,41.33,41.33,41.33,USD
2020-07-24,41.06,41.06,41.06,41.06,USD
2020-07-27,41.21,41.21,41.21,41.21,USD
2020-07-28,41.14,41.14,41.14,41.14,USD
2020-07-29,41.48,41.48,41.48,41.48,USD
2020-07-30,41.23,41.23,41.23,41.23,USD
2020-07-31,41.18,41.18,41.18,41.18,USD
2020-08-03,41.37,41.37,41.37,41.37,USD
2020-08-04,41.54,41.54,41.54,41.54,USD
2020-08-05,41.62,41.62,41.62,41.62,USD
2020-08-06,41.71,41.71,41.71,41.71,USD
2020-08-07,41.97,41.97,41.97,41.97,USD
2020-08-10,42.15,42.15,42.15,42.15,USD
2020-08-11,41.96,41.96,41.96,41.96,USD
2020-08-12,42.44,42.44,42.44,42.44,USD
2020-08-13,42.26,42.26,42.26,42.26,USD
2020-08-14,42.3,42.3,42.3,42.3,USD
2020-08-17,42.39,42.39,42.39,42.39,USD
2020-08-18,42.28,42.28,42.28,42.28,USD
2020-08-19,42.05,42.05,42.05,42.05,USD
2020-08-20,41.98,41.98,41.98,41.98,USD
2020-08-21,42.01,42.01,42.01,42.01,USD
2020-08-24,42.37,42.37,42.37,42.37,USD
2020-08-25,42.43,42.43,42.43,42.43,USD
2020-08-26,42.49,42.49,42.49,42.49,USD
2020-08-27,42.71,42.71,42.71,42.71,USD
2020-08-28,42.85,42.85,42.85,42.85,USD
2020-08-31,42.7,42.7,42.7,42.7,USD
2020-09-01,42.7,42.7,42.7,42.7,USD
2020-09-02,43.38,43.38,43.38,43.38,USD
2020-09-03,42.34,42.34,42.34,42.34,USD
2020-09-04,42.17,42.17,42.17,42.17,USD
2020-09-08,41.35,41.35,41.35,41.35,USD
2020-09-09,42.04,42.04,42.04,42.04,USD
2020-09-10,41.4,41.4,41.4,41.4,USD
2020-09-11,41.67,41.67,41.67,41.67,USD
2020-09-14,42.1,42.1,42.1,42.1,USD
2020-09-15,42.24,42.24,42.24,42.24,USD
2020-09-16,42.05,42.05,42.05,42.05,USD
2020-09-17,41.84,41.84,41.84,41.84,USD
2020-09-18,41.54,41.54,41.54,41.54,USD
2020-09-21,40.9,40.9,40.9,40.9,USD
2020-09-22,41.1,41.1,41.1,41.1,USD
2020-09-23,40.38,40.38,40.38,40.38,USD
2020-09-24,40.44,40.44,40.44,40.44,USD
2020-09-25,40.89,40.89,40.89,40.89,USD
2020-09-28,41.37,41.37,41.37,41.37,USD
2020-09-29,41.13,41.13,41.13,41.13,USD
2020-09-30,41.44,41.44,41.44,41.44,USD
2020-10-01,41.46,41.46,41.46,41.46,USD
2020-10-02,41.36,41.36,41.36,41.36,USD
2020-10-05,41.96,41.96,41.96,41.96,USD
2020-10-06,41.57,41.57,41.57,41.57,USD
2020-10-07,42.13,42.13,42.13,42.13,USD
2020-10-08,42.47,42.47,42.47,42.47,USD
2020-10-09,42.65,42.65,42.65,42.65,USD
2020-10-12,43.04,43.04,43.04,43.04,USD
2020-10-13,42.76,42.76,42.76,42.76,USD
2020-10-14,42.57,42.57,42.57,42.57,USD
2020-10-15,42.53,42.53,42.53,42.53,USD
2020-10-16,42.65,42.65,42.65,42.65,USD
2020-10-19,42.04,42.04,42.04,42.04,USD
2020-10-20,42.16,42.16,42.16,42.16,USD
2020-10-21,41.94,41.94,41.94,41.94,USD
2020-10-22,42.24,42.24,42.24,42.24,USD
2020-10-23,42.32,42.32,42.32,42.32,USD
2020-10-26,41.63,41.63,41.63,41.63,USD
2020-10-27,41.32,41.32,41.32,41.32,USD
2020-10-28,40.11,40.11,40.11,40.11,USD
2020-10-29,40.35,40.35,40.35,40.35,USD
2020-10-30,40.16,40.16,40.16,40.16,USD
2020-11-02,40.74,40.74,40.74,40.74,USD
2020-11-03,41.4,41.4,41.4,41.4,USD
2020-11-04,41.83,41.83,41.83,41.83,USD
2020-11-05,42.45,42.45,42.45,42.45,USD
2020-11-06,42.36,42.36,42.36,42.36,USD
2020-11-09,43.17,43.17,43.17,43.17,USD
2020-11-10,43.65,43.65,43.65,43.65,USD
2020-11-11,43.75,43.75,43.75,43.75,USD
2020-11-12,43.26,43.26,43.26,43.26,USD
2020-11-13,43.8,43.8,43.8,43.8,USD
2020-11-16,44.29,44.29,44.29,44.29,USD
2020-11-17,44.08,44.08,44.08,44.08,USD
2020-11-18,43.65,43.65,43.65,43.65,USD
2020-11-19,43.73,43.73,43.73,43.73,USD
2020-11-20,43.55,43.55,43.55,43.55,USD
2020-11-23,43.88,43.88,43.88,43.88,USD
2020-11-24,44.52,44.52,44.52,44.52,USD
2020-11-25,44.35,44.35,44.35,44.35,USD
2020-11-27,44.39,44.39,44.39,44.39,USD
2020-11-30,43.99,43.99,43.99,43.99,USD
2020-12-01,44.33,44.33,44.33,44.33,USD
2020-12-02,44.38,44.38,44.38,44.38,USD
2020-12-03,44.36,44.36,44.36,44.36,USD
2020-12-04,44.79,44.79,44.79,44.79,USD
2020-12-07,44.56,44.56,44.56,44.56,USD
2020-12-08,44.63,44.63,44.63,44.63,USD
2020-12-09,44.52,44.52,44.52,44.52,USD
2020-12-10,44.35,44.35,44.35,44.35,USD
2020-12-11,44.3,44.3,44.3,44.3,USD
2020-12-14,43.96,43.96,43.96,43.96,USD
2020-12-15,44.43,44.43,44.43,44.43,USD
2020-12-16,44.16,44.16,44.16,44.16,USD
2020-12-17,44.41,44.41,44.41,44.41,USD
2020-12-18,44.24,44.24,44.24,44.24,USD
2020-12-21,43.93,43.93,43.93,43.93,USD
2020-12-22,43.71,43.71,43.71,43.71,USD
2020-12-23,43.87,43.87,43.87,43.87,USD
2020-12-24,44.02,44.02,44.02,44.02,USD
2020-12-28,44.19,44.19,44.19,44.19,USD
2020-12-29,44.14,44.14,44.14,44.14,USD
2020-12-30,44.23,44.23,44.23,44.23,USD
2020-12-31,44.61,44.61,44.61,44.61,USD
2021-01-04,44.05,44.05,44.05,44.05,USD
2021-01-05,44.33,44.33,44.33,44.33,USD
2021-01-06,45.01,45.01,45.01,45.01,USD
2021-01-07,45.3,45.3,45.3,45.3,USD
